Job ID,Job Title,Company Name,Language and Tools,Job Salary,City,Province,Job Link
job_79937d03c548a75e,"Junior Research Analyst - Data science, Mixed Methods",McGill University,"Machine Learning, Sql","30Ã¢â‚¬â€œ$35 an hour, 30 - 35",MontrÃƒÂ©al,QC,https://ca.indeed.com/rc/clk?jk=79937d03c548a75e&bb=vMjSWi6cTWTtAWmlcNXPkIk5wta489AEI2awUkzp4Lnu0ykswTT3W23vCzyuG-6EMGqOpUF75LqyCh11uLaIlKr2jlc79K6Fde8oLv1uyXp4UrDrIZfkovVvmkwZQA56&xkcb=SoDf67M39KhyPcQ9Xp0CbzkdCdPP&fccid=367ae0b0728910f4&vjs=3
job_abfda8ae05400e90,Data Analyst - Data Science & Analysis,McGill University,"Machine Learning, Sql, C#, Julia, Python, R","36.57 an hour, 36.57 Heures par",MontrÃƒÂ©al,QC,https://ca.indeed.com/rc/clk?jk=abfda8ae05400e90&bb=vMjSWi6cTWTtAWmlcNXPkBp0SlvTbXZ8dS43CPzrGSyz7r7QNpxFSnT3FiPDeiYMEwhL3LA9jio7fUaxB3v8enEAm6yJiwsi27t1oAWJjLMhGl8Rj4EsEBNCyMjOoLLA&xkcb=SoBC67M39KhyPcQ9Xp0BbzkdCdPP&fccid=367ae0b0728910f4&vjs=3
job_55453bd43b64e238,Data & System Analyst GTS,BRP,"Power Bi, Power BI, Reason",,Valcourt,QC,https://ca.indeed.com/rc/clk?jk=55453bd43b64e238&bb=vMjSWi6cTWTtAWmlcNXPkFkh7iioZag0WaP2xtLop0LrOuHhiqj00NQkMASvjqrfZu-93UAGjdpJpXQCvUVYTepO4aPS1Vun8MnL88H8Cu414BRzxVXJ6eDRDFEMIKFB&xkcb=SoD267M39KhyPcQ9Xp0AbzkdCdPP&fccid=a7dc48a474db29d3&vjs=3
job_ff2fba0b805e332a,"Junior Research Analyst - Data science, Mixed Methods",McGill University,"C#, Machine Learning, Sql","30Ã¢â‚¬â€œ$35 an hour, 30 - 35, 31.48 Heures par",MontrÃƒÂ©al,QC,https://ca.indeed.com/rc/clk?jk=ff2fba0b805e332a&bb=vMjSWi6cTWTtAWmlcNXPkDwIIYBVqGZdDfmGbTVe4tpdy6ZCRjjJ4giHtCDqxE_van1fsAng7B3ZH_Y_fQ1DV3D7inv0iEmc7Pzaxe9jtd6jthLCCQQ7bHAWbLsDSCgj&xkcb=SoB467M39KhyPcQ9Xp0HbzkdCdPP&fccid=367ae0b0728910f4&vjs=3
job_00aa6c0f07f62097,Data & System Analyst GTS,BRP,"Power Bi, Power BI, Reason",,Sherbrooke,QC,https://ca.indeed.com/rc/clk?jk=00aa6c0f07f62097&bb=vMjSWi6cTWTtAWmlcNXPkAgeOwobog4LLqM9pkXbZLAwN4Usb9UocZ2WgL0dIcmenEXwwWjyIY8e6t_UMgkcY2j2lhUOpNpDaKZXQBjlwFSxFAhJZrq6eNc3XV4uRvR9&xkcb=SoDM67M39KhyPcQ9Xp0GbzkdCdPP&fccid=a7dc48a474db29d3&vjs=3
job_6ef196c761d6b6b6,Staff Data Analyst,HelloFresh,"Tableau, Python, Excel, Sql","0 monthly ,",Toronto,ON,https://ca.indeed.com/rc/clk?jk=6ef196c761d6b6b6&bb=vMjSWi6cTWTtAWmlcNXPkO1BIn0EhendVDeSClh5s-X8QIqzjsZdorN7JCe_QKkjPlGGdkNkmt9__OCmz6e9ZNkoZLx4-OAb-LSUWPVJf9DUu8D1EZWxRDSY46f8qq6p&xkcb=SoBR67M39KhyPcQ9Xp0FbzkdCdPP&fccid=d945bab513bef0db&vjs=3
job_50b0f591fe92ba88,Data Analyst - Regular Full-Time,District of Squamish,"C#, Sql","42.18 an hour, 42.18 this position, 42.18 per hour",Squamish,BC,https://ca.indeed.com/rc/clk?jk=50b0f591fe92ba88&bb=6BNyoNs2TvQmY4JdK0R5wHpbVyrtSLveMkpl92owcXqWd5fZ6uoX3CMAOgnKtI-i50OhVEzQ6ho_G_Z6L3xpEOszxkP6ef6yBEbPi7PCIWkurv4aMbspy8BZL4e7JstU&xkcb=SoAf67M39KhxwgRBIR0LbzkdCdPP&fccid=3368b48d0e372d8a&vjs=3
job_59df382fba155111,Business Analyst - 355 - Remote,Voyageur Aviation Corp,"Power Bi, Excel",,Remote in North Bay,ON,https://ca.indeed.com/rc/clk?jk=59df382fba155111&bb=6BNyoNs2TvQmY4JdK0R5wMQgjLfkRApH_3r5TufWZNZ_JWANeOvk52zB7bwIhAOSVB9wz7b2yWBp8KVQIxn9RQEA8qnmYPjzU1_JXzAgdIz8QURM4XPIcBXUCONr7MTn&xkcb=SoCr67M39KhxwgRBIR0KbzkdCdPP&fccid=23ed603370a406e1&vjs=3
job_e0165f2f61c677cc,"2024 CAE Group, Fall Data Governance Analyst (8 Months)",Royal Bank of Canada,"Tableau, Plotly, Sql, Python, R",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=e0165f2f61c677cc&bb=6BNyoNs2TvQmY4JdK0R5wD-BHHqRn_VTmven4fOYT5bb3_NkMXVtPhwgvRC-6pliI8DZpbEloiO1Xjfh7fJwxkBin8ZvD_nnv96Y7LYgfQzm19ShM4nRTg%3D%3D&xkcb=SoA267M39KhxwgRBIR0JbzkdCdPP&fccid=537b899e30af3338&vjs=3
job_2db510ba4cc1f998,Product Analyst,Absorb Software,"Html, Tableau, Sql, Confluence, Jira, Power Bi, Python, Looker, R",,Remote,,https://ca.indeed.com/rc/clk?jk=2db510ba4cc1f998&bb=6BNyoNs2TvQmY4JdK0R5wPeGaBMuaCwkFzNNu23k2en66br_ohV1ZNHOpDic4UPpQkrq50DKrkqhYv456OVF4s2423w-DzQyFyGEyIjAWMP3PqfqzUnIt0Ddu9k-c_bg&xkcb=SoCC67M39KhxwgRBIR0IbzkdCdPP&fccid=0da54d88a111f61f&vjs=3
job_6ee0564c50fcf268,Staff Business intelligence Analyst,SurveyMonkey,"C#, Tableau, Sql, Databricks, Excel, Snowflake, Power Bi",,Remote,,https://ca.indeed.com/rc/clk?jk=6ee0564c50fcf268&bb=6BNyoNs2TvQmY4JdK0R5wOe0QvOwqLZ5Z-FOr1PbNyr8YFkG1oVLf96ulzZ7QZTgs0UcYzWHlRLqu3cAASpn0I7MHLDV1VZLnnSjiBrEs-7Vy8Skkwcn6DuhjhKVJBGX&xkcb=SoAM67M39KhxwgRBIR0PbzkdCdPP&fccid=7ce633552bb08ee6&vjs=3
job_43620c6c8853c684,Data Analyst Intern,Klue,"Python, Excel","44,000Ã¢â‚¬â€œ$44,700 a year, 62 m Series",Vancouver,BC,https://ca.indeed.com/rc/clk?jk=43620c6c8853c684&bb=6BNyoNs2TvQmY4JdK0R5wGOB75_ZgPKuEHvtjb0xFVAYF-aNUp4AYKnRzQxu03-1idmWZSdyZzA_4JNvcsDAimYApxZQCrxJZ7FUSug1NdwOOu8x8c60coT3MNKNY8Je&xkcb=SoC467M39KhxwgRBIR0ObzkdCdPP&fccid=97d82e5ee0248fef&vjs=3
job_98ba80c329e593b0,"Senior Analyst, Enterprise Analytics",Zendesk,"Tableau, Looker, Sql",,MontrÃƒÂ©al,QC,https://ca.indeed.com/rc/clk?jk=98ba80c329e593b0&bb=6BNyoNs2TvQmY4JdK0R5wPLexw68IGLQ9LDHquNGyccr44QK8SAEH0CXl0Z9c7YestIvIcfDwD4Egl0HGmaJ7it56PJJFM63wmgRdvJsjD-wmXP-IdM5YbPcTf9HYPxh&xkcb=SoAl67M39KhxwgRBIR0NbzkdCdPP&fccid=41e8f9abd9840a7a&vjs=3
job_0b56e74ffdd66845,Senior Technical Analyst Ã¢â‚¬â€œ Business Intelligence Developer,Vancouver Airport Authority,"Python, Power BI, Qlik Sense, Sql","97,599Ã¢â‚¬â€œ$127,555 a year, $97,599 to $127,555 per annum",Vancouver,BC,https://ca.indeed.com/rc/clk?jk=0b56e74ffdd66845&bb=6BNyoNs2TvQmY4JdK0R5wLy7ge91zBRNMgjXRACZmelFaFVgeUw4z-2kGbnZjtmJcJIcsooIaSH8J4zrDDOtyFfkMhyS8qimsVBpoy2BnxJuyxsXEI8SEMIiNM_OaVfm&xkcb=SoCR67M39KhxwgRBIR0MbzkdCdPP&fccid=b5de3c5c688e58c1&vjs=3
job_b752cded3c077521,Data Analyst,Surerus Murphy Joint Venture,"Azure, Sql, Power Bi, Power Platform, Power BI, Databricks, Ssrs",,Calgary,AB,https://ca.indeed.com/rc/clk?jk=b752cded3c077521&bb=6BNyoNs2TvQmY4JdK0R5wEUAxVf2YiNHI1hWAjnbEXE9vglqCEeBIasgenkN0tB9dtGhdpf7DDbB2RbQ3IK65L_YUgoIjvz1yJ8LAF2K2Rzpb29cfTpkOLaCeHgAU6gY&xkcb=SoB467M39KhxwgRBIR0DbzkdCdPP&fccid=b6f9208a2073106d&vjs=3
job_5f5893b39949d732,Pricing Analyst Prin,Dayforce,"Power Bi, Tableau, Excel, Database","83,500Ã¢â‚¬â€œ$149,300 a year",Remote,,https://ca.indeed.com/rc/clk?jk=5f5893b39949d732&bb=6BNyoNs2TvQmY4JdK0R5wBnibvskmw1RRyYfRxnrfT5LFqAN8dZQJNGjZhphfcWN0gFRQHSbwPuHSTH4mZw5nyhVDZm6hi04YRT9MsrS2MCPzWInZzEKDoe4RZQue0My&xkcb=SoDM67M39KhxwgRBIR0CbzkdCdPP&fccid=837c958b2711fe23&vjs=3
job_9e30ebd49c6a5890,database analyst,Chase Auto Parts Inc.,"Database, Sql, Database, Mysql, Python, R",,Mississauga,ON,https://ca.indeed.com/rc/clk?jk=9e30ebd49c6a5890&bb=6BNyoNs2TvQmY4JdK0R5wBwa3tQNXdl-AXf5mROjXpC6Q9H_MaZWaWhoh0zD-amuqG0LfX0ltisO7pRq25EBErzZKMVkY295lUX_kYiHVoqrcRcNgHQP4Q%3D%3D&xkcb=SoBR67M39KhxwgRBIR0BbzkdCdPP&fccid=fcfac7195a2bfa5a&vjs=3
job_f5b64e0f887824e2,Business Intelligence & Analytics Student,PCL Construction,"Power Bi, C#, Python, Sql",,Edmonton,AB,https://ca.indeed.com/rc/clk?jk=f5b64e0f887824e2&bb=6BNyoNs2TvQmY4JdK0R5wHUIA_oVIyuRqMt2B-hgiH6nJwQqA2t0eEa83lz2-1HzAZUVDN-PlFBsoKJVubUQU3RAhyZX4QOmiLLLKf5MXyI_n_prb5svZWqbQRGhr5e-&xkcb=SoDl67M39KhxwgRBIR0AbzkdCdPP&fccid=73c309830cebe205&vjs=3
job_fc8a2365e33f31c0,"Analyst, Business Systems",MHI RJ Aviation ULC,"Python, Sql, Excel, Azure, Git, Big Data, Css, Power Bi",,Downsview,ON,https://ca.indeed.com/rc/clk?jk=fc8a2365e33f31c0&bb=6BNyoNs2TvQmY4JdK0R5wOe0QvOwqLZ5tTvxzxqAoOb-5B0ETlPpyp4jFukLOxD9NNsu1VPykQbhhQVqauQD2zLBkw0sx_xXeff-4tktC60yGNrWeHZmIcCeFytp00n2&xkcb=SoBr67M39KhxwgRBIR0HbzkdCdPP&fccid=64046d9190a03694&vjs=3
job_c02b1bef81eb2795,Service Analyst Improvement (FinOps),SITA Switzerland Sarl,"Power BI, Aws, Excel, Azure, Power Bi",,MontrÃƒÂ©al,QC,https://ca.indeed.com/rc/clk?jk=c02b1bef81eb2795&bb=6BNyoNs2TvQmY4JdK0R5wCcERnomKQtAQg4R6VHozRwFyptBFzVsYYoV8Fxzye12Qo0hLrEUqiNQrHxAJLBjRKqphYeqp8-m_NZIIGPy6tGw5CC3TQVTOg0pRwWadR8r&xkcb=SoDf67M39KhxwgRBIR0GbzkdCdPP&fccid=4c04f8630326ef2f&vjs=3
job_0ed5e3cad3ab0d02,Business Systems & Data Analyst,Mattr,"Power Bi, Tableau, Excel, Sql",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=0ed5e3cad3ab0d02&bb=6BNyoNs2TvQmY4JdK0R5wElhnbvAFAlS1b0u5SZEYiVm1_td3Ey5KSB8CAWy_mlO6X61tbR9M6rLqdrwUAhB33D6YwDg7Q6qwcyok8-ojy-7Ov1hf7lX3HQUnY8U_LhY&xkcb=SoBC67M39KhxwgRBIR0FbzkdCdPP&fccid=73d47f2cd09620af&vjs=3
job_41464c35576f309c,Data Analyst - KENWAVE SOLUTIONS INC.,Kenaidan Contracting Ltd,"Python, Sql, Machine Learning, Matlab",,Mississauga,ON,https://ca.indeed.com/rc/clk?jk=41464c35576f309c&bb=3hXD81y-i_oZ-rLUV8p6brpC1H9lVQnoOS806vMnWP_OLqGrImtgLF61ES1qZjf1gB_uptA3DJf_6iKECMs1YOMOxrQYEs5GX8Yhd-Y2x0Z1ugHffzvt6FauqDR3TuRg&xkcb=SoBF67M39Khxn-w8Dh0LbzkdCdPP&fccid=d6d9d942521d55e6&vjs=3
job_f686adf07f4c9850,Business Analyst,IT Chapter,,,Ottawa,ON,https://ca.indeed.com/rc/clk?jk=f686adf07f4c9850&bb=3hXD81y-i_oZ-rLUV8p6bg6zuD9jzd6WspZlmyz9TaRPFFb_0_Ki_pkn6ggQKOwwYBWQspivtuw6kugZeMHpk7kOXcVt2sc-bielG-StlgWjCx291ctsa1UcXfVYqr84&xkcb=SoDx67M39Khxn-w8Dh0KbzkdCdPP&fccid=d99c6857b949658d&cmp=IT-Chapter&ti=Business+Analyst&vjs=3
job_d046661fbeaf55d9,"Senior Business Analyst, Data Analytics, Reporting & Evaluation",PHSA,C,"88,990Ã¢â‚¬â€œ$127,923 a year, $88,990 - $ 127,923 /year, 127,923 /year .",Vancouver,BC,https://ca.indeed.com/rc/clk?jk=d046661fbeaf55d9&bb=3hXD81y-i_oZ-rLUV8p6bkKmGfQ4Xi5FsXBqgG5qtENDhtLRwikQnJ8Laqo6q_s03NoXSi0TS6BdpdMQralmMwGpgXN2OARAU78y2o1Ne_K9L9AFWm58Bw%3D%3D&xkcb=SoBs67M39Khxn-w8Dh0JbzkdCdPP&fccid=f66f721a44de3765&vjs=3
job_350142a43c646406,BI Reporting Consultant,CIBC,"Azure, Python, Apex, Java",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=350142a43c646406&bb=3hXD81y-i_oZ-rLUV8p6bhXbyO74ww0BERAS9vQg7nfRNZzSB1Ecz9A4427OROS2hIMdvWY6rcv9LE9beiH7VBn8b9slf293VBRVZaNVrBUJTn5Xoi4Uhw%3D%3D&xkcb=SoDY67M39Khxn-w8Dh0IbzkdCdPP&fccid=f99648405c7e9e3a&vjs=3
job_df385317bc429877,Business Insights Analyst,Acosta,Excel,"44,200Ã¢â‚¬â€œ$55,300 a year",Toronto,ON,https://ca.indeed.com/rc/clk?jk=df385317bc429877&bb=3hXD81y-i_oZ-rLUV8p6boceS7Bais9ZlsH8CmvW_MdDOk3wmdF0Bbln4GbJnC8UUg25KOFgsUdATBT06nwfDPmbYaZlS75ZsNIsLRFPIqb1fOBNw597dg7oxbaVrYAC&xkcb=SoBW67M39Khxn-w8Dh0PbzkdCdPP&fccid=6f4a22568dc3db63&vjs=3
job_6f2f0fb985b196d0,ERP Data Analyst,Velixo,"Excel, Sql, Excel",,MontrÃƒÂ©al,QC,https://ca.indeed.com/rc/clk?jk=6f2f0fb985b196d0&bb=3hXD81y-i_oZ-rLUV8p6bmKSWUHgR_rAHn7f2Is2LB_nGPMq5MiTEEwoIVGL2x8g3gNSG8jC4j3arGi4CbjEh7-ypFq2jINc6_tqtR42hmp9s42MePfLGV5ytghROBVl&xkcb=SoDi67M39Khxn-w8Dh0ObzkdCdPP&fccid=309c4c76944028a8&vjs=3
job_d0ea42b01640b3c8,Performance Marketing Analyst,Function Growth Inc.,"Looker, Html, Tableau, Excel, Power Bi, Javascript","50,000Ã¢â‚¬â€œ$75,000 a year, 50,000-$75,000 CAD commensurate, 50,000.00-$75,000.00 per year, 50,000.00-$75,000.00 per year",Remote,,https://ca.indeed.com/rc/clk?jk=d0ea42b01640b3c8&bb=3hXD81y-i_oZ-rLUV8p6bjjzssO_mILmaKPyyyE2dds78d2_vq7cMceq15yzA--2VqT9ZZNKnRgoa9bojSDhdNMD3vM9oSLh0yrz8fBkLXKgVMEsbH2BxCCbds0G_wLk&xkcb=SoB_67M39Khxn-w8Dh0NbzkdCdPP&fccid=dd616958bd9ddc12&cmp=Function-Growth-Inc.&ti=Performance+Analyst&vjs=3
job_c49e3944c9aded66,Allocations Analyst,Arc'teryx,Excel,"69,000Ã¢â‚¬â€œ$86,000 a year, 69,000 - $, 86,000 a year",North Vancouver,BC,https://ca.indeed.com/rc/clk?jk=c49e3944c9aded66&bb=3hXD81y-i_oZ-rLUV8p6bpJxL46F56KIX12M7TyFJIZzCAZg-qRTnxoqfzf1afUaXNeysEmLRAlsZIfnUYjd8ZlaUEnRKUTCd_wzBIbxLAT_RgSMQFQk6iQdW3lnybNi&xkcb=SoDL67M39Khxn-w8Dh0MbzkdCdPP&fccid=c899d1c8c8e6ff07&vjs=3
job_d88116576b4e1e48,Integrated Planning and Budgeting Analyst,University of Waterloo,,,Waterloo,ON,https://ca.indeed.com/rc/clk?jk=d88116576b4e1e48&bb=3hXD81y-i_oZ-rLUV8p6bl7mJPHo-Ce4wz8qnkaLl1mKA2dZrzT197ZDee1t8gIEIwAF6BFWRByq5qnk5NF9VzsXHLBL8zeGXh1cVHv21rc5F1Z50YfNwOqTJHFwMBL2&xkcb=SoAi67M39Khxn-w8Dh0DbzkdCdPP&fccid=5bcffa6277080afe&vjs=3
job_413d948e714ab25a,Business Intelligence Engineer,Kohl & Frisch Ltd,"Azure, Ssis, Sql, SQL, Databricks, Ssrs, Power Bi, Database","100,000Ã¢â‚¬â€œ$120,000 a year",Concord,ON,https://ca.indeed.com/rc/clk?jk=413d948e714ab25a&bb=3hXD81y-i_oZ-rLUV8p6bnsOqo_UBuliHmlX6D7OkJMPVuE0cOJU-25OamAufpZIJTAZYcQnzHHCY9W2_rdwfM_KpbnJxgmsiGxROsR8RYi0Hu-9kSsryJlrS4E6vy4s&xkcb=SoCW67M39Khxn-w8Dh0CbzkdCdPP&fccid=3a76d0274db7841a&vjs=3
job_0893771ac740b9cf,information technology (IT) data analyst,V Manage IT,Database,39 an hour,Delta,BC,https://ca.indeed.com/rc/clk?jk=0893771ac740b9cf&bb=3hXD81y-i_oZ-rLUV8p6bgDtIL1n3w6kyU0vrAg3cNh3zeDTcw221M2F7znzD9RrSvjwtv1vX6db1QHjXVzSrVw7ahJQR6wYGjZJ1VTtDEuE2Op1o9JCwQ%3D%3D&xkcb=SoAL67M39Khxn-w8Dh0BbzkdCdPP&fccid=5bf2ced7c956a108&vjs=3
job_935494363e0f92cb,Finance Data Analyst,Computershare,"Database, Tableau, Power BI, Sql, Mysql, Gap, Java, Ssrs, Seaborn, C#, Python, Matplotlib",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=935494363e0f92cb&bb=3hXD81y-i_oZ-rLUV8p6bv19dg_vTZGh93in5l0zJU68tFDEyPX3daUfVgzH61nUdKvbi57GegHMhBfnFb4uREriJ4pSfGjDNsLe7X9eGfgbrL6adBkFhAn_DSYVw3cQ&xkcb=SoC_67M39Khxn-w8Dh0AbzkdCdPP&fccid=da526a894ce25d8d&vjs=3
job_56ce44ddbc95e90b,Client Success Analyst,Qventus,"Looker, Snowflake, Machine Learning, Sql",,Remote,,https://ca.indeed.com/rc/clk?jk=56ce44ddbc95e90b&bb=3hXD81y-i_oZ-rLUV8p6bkjmPAnlXVigaduPT1Gd1sRo7ifJER9rbt8vmZRATaeSkUO27ZBHnA4s9h1uuB2aAy8sMQAsOdrv-VuKk0I5RatNcNE8LtelZ5IxJqmfK1B4&xkcb=SoAx67M39Khxn-w8Dh0HbzkdCdPP&fccid=d4c2716420562e88&vjs=3
job_e0bae29b07fafdf4,FO 18R - Business Analyst,BC Public Service,,"64,123.59Ã¢â‚¬â€œ$72,674.35 a year, 72,674.35 annually Close",100 Mile House,BC,https://ca.indeed.com/rc/clk?jk=e0bae29b07fafdf4&bb=3hXD81y-i_oZ-rLUV8p6buTfZGP7T_1EG76zUfs4wGjvWcIeZrwsuptZvucVkaNLqWrWyzSm2t5Z4RlyW-fhdAhTGplAc4o58X48u8Rs6W8QRuaizfA_SA%3D%3D&xkcb=SoCF67M39Khxn-w8Dh0GbzkdCdPP&fccid=65dd05622a756445&vjs=3
job_cfb3979777b792de,"Senior Business Analyst, Investment Data Operations",OMERS,"Crystal, Sql, Excel, Azure, Eagle",$128.6 CAD billion in net,Toronto,ON,https://ca.indeed.com/rc/clk?jk=cfb3979777b792de&bb=3hXD81y-i_oZ-rLUV8p6bkE8-B3Tlc7ROZKuljv2ZKuAqvECrxIJJbMrASAllBhl9hZJY_Ts3KO8ki9hzpgbj-8rQxl6wuxov1KuA_hivlnpdDPNkvGyfnbuB6wxsH1Q&xkcb=SoAY67M39Khxn-w8Dh0FbzkdCdPP&fccid=64d182c6fc449d3a&vjs=3
job_e0bae29b07fafdf4,FO 18R - Business Analyst,BC Public Service,,"64,123.59Ã¢â‚¬â€œ$72,674.35 a year, 72,674.35 annually Close",100 Mile House,BC,https://ca.indeed.com/rc/clk?jk=e0bae29b07fafdf4&bb=_dvtIbR0WrWBhevPfgnAIDNQmzesAy3qOTRxNfvZlbsH-L0x3KOxIbYzC28oXxP_NKa3M4j1BB9iL2G1VyfnGlCnN7uMlTGwvmDcp27b6aC4uBN-l7zmTA%3D%3D&xkcb=SoC567M39Khxtdwjt50LbzkdCdPP&fccid=65dd05622a756445&vjs=3
job_95900f7b37807399,Senior Finance Data Analyst (Commercial Finance),Computershare,"Tableau, Sql, Excel, Gap, Java, C#, Database",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=95900f7b37807399&bb=_dvtIbR0WrWBhevPfgnAICCRdI6awcV6pYnjMRXiu-i2qg3CBgU8k1fqc1kfSQE1rHQebDehIUUwtVL4GYZof_eVUh2MhX3ShOJQvgSDO77V8ENBMfCFKTJS7IzSayLL&xkcb=SoAN67M39Khxtdwjt50KbzkdCdPP&fccid=da526a894ce25d8d&vjs=3
job_ffec7ef6f038e6b8,Sr. Data Analyst (Revenue Assurance),Rogers Communications,"Tableau, Excel, Databricks, Sas, Power Bi, Python, Vba, Database",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=ffec7ef6f038e6b8&bb=_dvtIbR0WrWBhevPfgnAIPyBSvnCdgmblP3sgUfHfFYE7Y6CJheK0p8TBi31iUi21qXLPaK9hy-xQDvzu-USPVvYXbx1brGVERWCEFEaDc15y0GooiB7PS8ohg6LMb2o&xkcb=SoCQ67M39Khxtdwjt50JbzkdCdPP&fccid=b5583ca8df6a68c3&vjs=3
job_299c63cb0d7e466c,information technology (IT) data analyst,AG Marketing & Development Group Inc,Database,43 an hour,Mississauga,ON,https://ca.indeed.com/rc/clk?jk=299c63cb0d7e466c&bb=_dvtIbR0WrWBhevPfgnAIHeXF3fxHG8hAG0jc6n8D6FtQXQVd8NUJU0tA37yX-BxrkuvpeAK0YHQGDqR94GAGzTiXdi4p19F5gxDaRjfDq3sHSFCX9hRHw%3D%3D&xkcb=SoAk67M39Khxtdwjt50IbzkdCdPP&fccid=d0a49695a977ebe7&vjs=3
job_dfe0c869d6cbab47,business data analyst,Infin8 Brands Inc,,"68,000 a year",Markham,ON,https://ca.indeed.com/rc/clk?jk=dfe0c869d6cbab47&bb=_dvtIbR0WrWBhevPfgnAIK7hh30axrVv_55gK0ZiZ7lBiN-0HHA6MAMGM8NKk5XQSZkt2nYJebxXtky9EHnsnNuXb9eY0679z8F6IZr2_D5xMpMoCbcmAQ%3D%3D&xkcb=SoCq67M39Khxtdwjt50PbzkdCdPP&fccid=af2ec4b958109f97&vjs=3
job_32d18d545da16965,"Field Sales Operations Analyst, Canada","Amazon Web Services Canada, Inc.","Aws, Tableau, Excel, Sql",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=32d18d545da16965&bb=_dvtIbR0WrWBhevPfgnAICCRdI6awcV6egT9yvgExnGtWGP8ibuVZN0NEt3xM6IDBxMVG6pXz76p1EraRirK0SRYHUCczFnBctvS1CBU5YG1tie7zw2p8g%3D%3D&xkcb=SoAe67M39Khxtdwjt50ObzkdCdPP&fccid=fe2d21eef233e94a&vjs=3
job_29fa488f7d95afbf,Program Analyst,Emterra Group,Asana,"65,000 a year",Oakville,ON,https://ca.indeed.com/rc/clk?jk=29fa488f7d95afbf&bb=_dvtIbR0WrWBhevPfgnAIHnHkWfuC6Q4_sskpM1bHkRS3jvuy52Vi2bQPtGNTADlEJI_lesgNTv7Wwg6eBcyNAhGt_WTo8HVl0dRCpDU4Ac3wVIjOuA0uHyl4FxB5Y7H&xkcb=SoCD67M39Khxtdwjt50NbzkdCdPP&fccid=745c2c1a3a3ab5b8&vjs=3
job_1f31a509b59051fd,HRIS System Analyst,BC Rapid Transit Co. Ltd,,"75,600Ã¢â‚¬â€œ$113,400 a year, 75,600 - $, 113,400 per annum",Metro Vancouver Regional District,BC,https://ca.indeed.com/rc/clk?jk=1f31a509b59051fd&bb=_dvtIbR0WrWBhevPfgnAIF7Y7mcT_i0pMb6JLzTbECVPbgiq9wR5V8VRVTtDeDe2Ah44C-aftss2foNGBOIDHCXiUgebOfsb99VUqmNiqp2-SKExbxn__HSqQR3qMfUA&xkcb=SoA367M39Khxtdwjt50MbzkdCdPP&fccid=7a49bac01dfcc2a7&vjs=3
job_96a2e433c61ab8dd,"Business Analyst, Supplier Engagement (Askuity division)",The Home Depot Canada,Excel,,Toronto,ON,https://ca.indeed.com/rc/clk?jk=96a2e433c61ab8dd&bb=_dvtIbR0WrWBhevPfgnAIBpXOdvN-IYYJ_yIn8HCVHQNOfpXd5f4X2qRuKsOr6wHUt7j0NGT3oy-LxenXmfFkv6xKzAnHcVat1TbUhkDDI8QcaCXZkel8ifcuymzzSkl&xkcb=SoDe67M39Khxtdwjt50DbzkdCdPP&fccid=5e437a856d0ab1ba&vjs=3
job_97d0044e7ffd20bd,"Business Analyst, Order Management (Temporary, 18 months)",BRP,"Reason, Sql",,Sherbrooke,QC,https://ca.indeed.com/rc/clk?jk=97d0044e7ffd20bd&bb=_dvtIbR0WrWBhevPfgnAIPyBSvnCdgmbM0qjFKhpY0EVr8WfuvK9rPJP8qgWcDKtELrZSOFLef_Cc7ZLi9YKv_Qu7_Sy0sMM6AbkbYQ6fU4FlNjXmBwZ7bdFD7Vkyd_a&xkcb=SoBq67M39Khxtdwjt50CbzkdCdPP&fccid=a7dc48a474db29d3&vjs=3
job_edcecbe43679a290,"Analyst, Business Systems",MHI Canada Aerospace Inc.,"Python, Sql, Excel, Azure, Git, Big Data, Css, Power Bi",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=edcecbe43679a290&bb=_dvtIbR0WrWBhevPfgnAIGvzIvfhSQmV6eqA0IuqrwWdTKD3t4GLDgP5WmSXBY_sY28_SwFKs-ciZYOO6H_umDFAI54zemhyWZHpDKY6CD6miN0r5NTiHdFSl3TbPGw9&xkcb=SoD367M39Khxtdwjt50BbzkdCdPP&fccid=64046d9190a03694&vjs=3
job_10277866264b3ff2,Analyst/Administrative Assistant,Vancouver Coastal Health,"Excel, Database","29.31Ã¢â‚¬â€œ$38.47 an hour, 29.31 / Hr, 38.47 / Hr",Vancouver,BC,https://ca.indeed.com/rc/clk?jk=10277866264b3ff2&bb=_dvtIbR0WrWBhevPfgnAIAYevzBNh6Wj4kSEpVOdl6Iujgp7xvOTti4ZxgG1q11BVqba4EkvjGYUMQokr40aKuLhzL5aiUR4rwnjQbb7f2I_MiwUAuO4ecXGJJywZxqp&xkcb=SoBD67M39Khxtdwjt50AbzkdCdPP&fccid=3513825c36972737&vjs=3
